date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:53:17	30077/30077	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:19%20GMT	https://www.epfundao.edu.pt/modulo/2/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/2/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:18	30035/30035	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:19%20GMT	https://www.epfundao.edu.pt/modulo/13/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/13/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:18	30530/30530	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:20%20GMT	https://www.epfundao.edu.pt/modulo/4/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/4/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:19	30391/30391	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:20%20GMT	https://www.epfundao.edu.pt/modulo/5/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/5/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:19	29856/29856	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:21%20GMT	https://www.epfundao.edu.pt/modulo/3/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/3/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:20	29646/29646	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:21%20GMT	https://www.epfundao.edu.pt/modulo/14/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/14/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:20	30523/30523	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:22%20GMT	https://www.epfundao.edu.pt/modulo/22/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/22/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:21	30230/30230	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:22%20GMT	https://www.epfundao.edu.pt/modulo/34/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/34/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:21	29669/29669	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:23%20GMT	https://www.epfundao.edu.pt/modulo/75/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/75/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:21	30230/30230	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:23%20GMT	https://www.epfundao.edu.pt/modulo/49/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/49/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:22	30364/30364	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:24%20GMT	https://www.epfundao.edu.pt/modulo/36/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/36/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:23	29831/29831	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:24%20GMT	https://www.epfundao.edu.pt/modulo/35/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/35/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:23	29670/29670	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:25%20GMT	https://www.epfundao.edu.pt/modulo/12/7	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/12/7.html	(from https://www.epfundao.edu.pt/course/7)
17:53:24	88691/88691	---M--	200	added ('OK')	image/jpeg	etag:%22f9a7368ab3d1e38b612b995bb552b444%22	https://www.epfundao.edu.pt/web/image/op.course/16/image?unique=d8ebec2	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/op.course/16/imagea388.jpg	(from https://www.epfundao.edu.pt/course/16)
17:53:24	30557/30557	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:26%20GMT	https://www.epfundao.edu.pt/modulo/1/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/1/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:25	30126/30126	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:27%20GMT	https://www.epfundao.edu.pt/modulo/2/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/2/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:26	30084/30084	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:27%20GMT	https://www.epfundao.edu.pt/modulo/13/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/13/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:26	30579/30579	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:28%20GMT	https://www.epfundao.edu.pt/modulo/4/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/4/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:26	30440/30440	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:28%20GMT	https://www.epfundao.edu.pt/modulo/5/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/5/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:27	29905/29905	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:29%20GMT	https://www.epfundao.edu.pt/modulo/3/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/3/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:27	29695/29695	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:29%20GMT	https://www.epfundao.edu.pt/modulo/14/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/14/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:28	30572/30572	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:30%20GMT	https://www.epfundao.edu.pt/modulo/22/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/22/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:29	30053/30053	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:30%20GMT	https://www.epfundao.edu.pt/modulo/42/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/42/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:29	29718/29718	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:31%20GMT	https://www.epfundao.edu.pt/modulo/75/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/75/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:30	30678/30678	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:31%20GMT	https://www.epfundao.edu.pt/modulo/45/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/45/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:30	29984/29984	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:32%20GMT	https://www.epfundao.edu.pt/modulo/44/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/44/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:31	30055/30055	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:32%20GMT	https://www.epfundao.edu.pt/modulo/43/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/43/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:31	29719/29719	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:33%20GMT	https://www.epfundao.edu.pt/modulo/12/16	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/12/16.html	(from https://www.epfundao.edu.pt/course/16)
17:53:31	1192/1192	---M--	200	added ('OK')	image/png	etag:%22d9a8277796c9fcdf57ea9272a10b6304%22	https://www.epfundao.edu.pt/web/image/op.course/27/image?unique=26f0b73	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/op.course/27/image388f.png	(from https://www.epfundao.edu.pt/course/27)
17:53:32	98810/98810	---M--	200	added ('OK')	image/jpeg	etag:%22d3f151ea9fdd23b11adbf1800c784031%22	https://www.epfundao.edu.pt/web/image/op.course/13/image?unique=ac9de2c	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/op.course/13/image08e9.jpg	(from https://www.epfundao.edu.pt/course/13)
17:53:33	29194/29194	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:34%20GMT	https://www.epfundao.edu.pt/modulo/52/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/52/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:33	29195/29195	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:35%20GMT	https://www.epfundao.edu.pt/modulo/53/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/53/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:33	29199/29199	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:35%20GMT	https://www.epfundao.edu.pt/modulo/54/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/54/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:34	29219/29219	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:35%20GMT	https://www.epfundao.edu.pt/modulo/55/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/55/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:34	355691/355691	---M--	200	added ('OK')	image/jpeg	etag:%22018f271d83ab84d2dcaceea2b1751640%22	https://www.epfundao.edu.pt/web/image/151612	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/151612.jpg	(from https://www.epfundao.edu.pt/course/27)
17:53:34	29930/29930	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:36%20GMT	https://www.epfundao.edu.pt/modulo/5/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/5/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:35	29216/29216	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:36%20GMT	https://www.epfundao.edu.pt/modulo/56/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/56/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:35	29205/29205	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:37%20GMT	https://www.epfundao.edu.pt/modulo/58/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/58/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:36	30062/30062	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:37%20GMT	https://www.epfundao.edu.pt/modulo/22/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/22/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:36	29348/29348	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:38%20GMT	https://www.epfundao.edu.pt/modulo/60/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/60/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:37	29209/29209	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:39%20GMT	https://www.epfundao.edu.pt/modulo/12/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/12/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:38	29591/29591	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:39%20GMT	https://www.epfundao.edu.pt/modulo/63/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/63/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:38	29616/29616	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:40%20GMT	https://www.epfundao.edu.pt/modulo/62/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/62/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:39	29667/29667	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:40%20GMT	https://www.epfundao.edu.pt/modulo/61/13	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/61/13.html	(from https://www.epfundao.edu.pt/course/13)
17:53:39	61467/61467	---M--	200	added ('OK')	image/jpeg	etag:%222996ae759664621f87fbe664bec4875f%22	https://www.epfundao.edu.pt/web/image/op.course/14/image?unique=432cf9f	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/op.course/14/imageb411.jpg	(from https://www.epfundao.edu.pt/course/14)
17:53:39	28655/28655	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:41%20GMT	https://www.epfundao.edu.pt/modulo/52/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/52/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:40	28656/28656	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:42%20GMT	https://www.epfundao.edu.pt/modulo/53/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/53/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:40	28660/28660	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:42%20GMT	https://www.epfundao.edu.pt/modulo/54/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/54/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:41	28680/28680	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:43%20GMT	https://www.epfundao.edu.pt/modulo/55/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/55/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:41	29391/29391	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:43%20GMT	https://www.epfundao.edu.pt/modulo/5/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/5/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:42	28677/28677	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:43%20GMT	https://www.epfundao.edu.pt/modulo/56/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/56/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:42	28666/28666	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:44%20GMT	https://www.epfundao.edu.pt/modulo/58/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/58/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:42	28653/28653	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:44%20GMT	https://www.epfundao.edu.pt/modulo/71/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/71/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:43	28943/28943	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:45%20GMT	https://www.epfundao.edu.pt/modulo/72/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/72/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:44	28670/28670	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:45%20GMT	https://www.epfundao.edu.pt/modulo/12/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/12/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:44	28877/28877	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:46%20GMT	https://www.epfundao.edu.pt/modulo/74/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/74/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:44	29613/29613	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:46%20GMT	https://www.epfundao.edu.pt/modulo/73/14	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/73/14.html	(from https://www.epfundao.edu.pt/course/14)
17:53:45	29234/29234	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:47%20GMT	https://www.epfundao.edu.pt/modulo/52/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/52/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:45	102570/102570	---M--	200	added ('OK')	image/jpeg	etag:%22cc86118514fcdf4914805ba90441f7a3%22	https://www.epfundao.edu.pt/web/image/op.course/15/image?unique=8490317	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/op.course/15/image7d9c.jpg	(from https://www.epfundao.edu.pt/course/15)
17:53:45	29235/29235	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:47%20GMT	https://www.epfundao.edu.pt/modulo/53/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/53/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:46	29239/29239	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:48%20GMT	https://www.epfundao.edu.pt/modulo/54/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/54/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:47	29614/29614	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:48%20GMT	https://www.epfundao.edu.pt/modulo/13/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/13/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:47	29259/29259	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:49%20GMT	https://www.epfundao.edu.pt/modulo/55/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/55/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:48	29970/29970	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:49%20GMT	https://www.epfundao.edu.pt/modulo/5/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/5/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:48	29256/29256	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:50%20GMT	https://www.epfundao.edu.pt/modulo/56/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/56/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:49	29245/29245	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:50%20GMT	https://www.epfundao.edu.pt/modulo/58/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/58/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:49	29261/29261	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:51%20GMT	https://www.epfundao.edu.pt/modulo/95/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/95/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:49	29249/29249	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:51%20GMT	https://www.epfundao.edu.pt/modulo/12/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/12/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:50	29253/29253	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:52%20GMT	https://www.epfundao.edu.pt/modulo/99/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/99/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:50	29257/29257	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:52%20GMT	https://www.epfundao.edu.pt/modulo/98/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/98/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:51	29273/29273	---M-Z	200	added ('OK')	text/html	date:Sun,%2030%20Apr%202023%2017:54:52%20GMT	https://www.epfundao.edu.pt/modulo/97/15	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/modulo/97/15.html	(from https://www.epfundao.edu.pt/course/15)
17:53:51	51531/51531	---M--	200	added ('OK')	image/png	etag:%22cf226a371562eb523dd27f520749e6ca%22	https://www.epfundao.edu.pt/web/image/131709	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/131709.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/interrupcao-letiva-orientacoes-48)
17:53:51	4118/4118	---M--	200	added ('OK')	image/png	etag:%2225fe4fcefa5f726f96b3896ae3cc5dfa%22	https://www.epfundao.edu.pt/web/image/blog.post/48/author_avatar?unique=f60a854	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/48/author_avatar5631.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/interrupcao-letiva-orientacoes-48)
17:53:52	17944/17944	---M--	404	error ('NOT%20FOUND')	text/html	date:Sun,%2030%20Apr%202023%2017:54:53%20GMT	https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/https//www.twiter.com/epf	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/https/www.twiter.com/epf	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/interrupcao-letiva-orientacoes-48)
17:53:52	72727/72727	---M--	200	added ('OK')	image/jpeg	etag:%226332356ca510a0970327753941560215%22	https://www.epfundao.edu.pt/web/image/118873	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/118873.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-vence-premios-para-melhor-aluno-do-ensino-profissional-e-dos-cursos-educacao-formacao-44)
17:53:52	4118/4118	---M--	200	added ('OK')	image/png	etag:%22d250b81c8a836c8eb63eda1cfe31ad29%22	https://www.epfundao.edu.pt/web/image/blog.post/44/author_avatar?unique=f477595	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/44/author_avatar4371.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-vence-premios-para-melhor-aluno-do-ensino-profissional-e-dos-cursos-educacao-formacao-44)
17:53:53	4118/4118	---M--	200	added ('OK')	image/png	etag:%22efde9aa24a864c604d3fca5ca3fe485b%22	https://www.epfundao.edu.pt/web/image/blog.post/43/author_avatar?unique=9cf5726	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/43/author_avatar9182.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/abertura-do-ano-escolar-2020-2021-43)
17:53:53	241837/241837	---M--	200	added ('OK')	image/jpeg	etag:%22cf8d85c01b5837744117e59aa91ade48%22	https://www.epfundao.edu.pt/web/image/118914	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/118914.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/abertura-do-ano-escolar-2020-2021-43)
17:53:53	4118/4118	---M--	200	added ('OK')	image/png	etag:%22efde9aa24a864c604d3fca5ca3fe485b%22	https://www.epfundao.edu.pt/web/image/blog.post/42/author_avatar?unique=9cf5726	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/42/author_avatar9182.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/28o-aniversario-da-escola-profissional-do-fundao-42)
17:53:55	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:54:55%20GMT	http://www.epfundao.edu.pt/web/image/35586	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/35586.1ae.delayed	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-na-sessao-solene-do-25-de-abril-33)
17:53:55	77267/77267	---M--	200	added ('OK')	image/jpeg	etag:%2207ae25aebd4f74d5ddaf8289e606ad9f%22	https://www.epfundao.edu.pt/web/image/35586	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/35586.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-na-sessao-solene-do-25-de-abril-33)
17:53:56	4128/4128	---M--	200	added ('OK')	image/png	etag:%22350dcb53aadc8f1ff6de5c34f694d549%22	https://www.epfundao.edu.pt/web/image/blog.post/33/author_avatar?unique=991e9ab	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/33/author_avatar09cd.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-na-sessao-solene-do-25-de-abril-33)
17:53:57	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:54:58%20GMT	http://www.epfundao.edu.pt/web/image/26324	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/26324	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-presente-na-feira-dos-sabores-do-tejo-25)
17:53:57	468352/468352	---M--	200	added ('OK')	image/jpeg	etag:%227736c2a8c2dbf0fbcf3b03716ad441bc%22	https://www.epfundao.edu.pt/web/image/118891	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/118891.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/28o-aniversario-da-escola-profissional-do-fundao-42)
17:53:57	70444/70444	---M--	200	added ('OK')	image/jpeg	etag:%229bf05c1c19c1d865d5dd74c7965441c6%22	https://www.epfundao.edu.pt/web/image/26324	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/26324.jpg	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-presente-na-feira-dos-sabores-do-tejo-25)
17:53:58	4587/4587	---M--	200	added ('OK')	image/png	etag:%22350dcb53aadc8f1ff6de5c34f694d549%22	https://www.epfundao.edu.pt/web/image/blog.post/25/author_avatar?unique=991e9ab	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/25/author_avatar09cd.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/epf-presente-na-feira-dos-sabores-do-tejo-25)
17:53:58	10013/10013	---M--	200	added ('OK')	image/png	etag:%2261bec639ac96565ca13d85ca24499b53%22	https://www.epfundao.edu.pt/web/image/blog.post/22/author_avatar?unique=fa900d1	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/blog.post/22/author_avatar58bc.png	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/restaurante-pedagogico-22)
17:53:59	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2030%20Apr%202023%2017:55:00%20GMT	http://www.epfundao.edu.pt/web/image/24733	C:/Os%20meus%20Sites/epf/www.epfundao.edu.pt/web/image/24733	(from https://www.epfundao.edu.pt/blog/escola-e-comunidade-1/post/xiv-festival-gastronomico-da-cereja-21)
